label_cluster_id,label_type,street_edge_id,osm_way_id,region_id,region_name,avg_image_capture_date,avg_label_date,median_severity,agree_count,disagree_count,unsure_count,cluster_size,users,avg_latitude,avg_longitude
22802,NoSidewalk,13267,1381260559,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:50:55.600Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.1735,-70.75323
22803,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:14.714Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.173781,-70.753305
22804,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:25.121Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.173971,-70.7533675
22805,NoSidewalk,7790,200046070,10,UV 8,2025-06-01T00:00Z,2025-09-12T23:23:11.563Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.186478,-70.750015
22806,NoSidewalk,13267,1381260559,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:50:40.104500Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.17342,-70.75321
22807,NoSidewalk,13267,1381260559,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:50:19.217Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.1732,-70.753136
22808,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:52:11.351500Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.174445,-70.753497
22809,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:47.283Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.174236,-70.75344
22810,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:32.912Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.174114,-70.75341
22811,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:50:59.995Z,,1,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1735555,-70.75322
22812,NoSidewalk,13267,1381260559,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:50:17.860Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173176,-70.75308
22813,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:58.557Z,,2,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.174345,-70.753465
22814,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:52:29.356500Z,,1,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1747935,-70.75359
22815,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:52:17.448Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.174549,-70.7535275
22816,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:52:22.173Z,,1,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.17466,-70.75356
22817,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:52:58.001500Z,,1,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1753405,-70.75375
22818,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:53:06.011Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.175514,-70.7538
22819,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:52:48.628500Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.175165,-70.7537
22820,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:52:38.348Z,,2,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.174985,-70.753652
22821,NoSidewalk,13267,1381260559,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:50:58.904Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1734675,-70.753215
22822,NoSidewalk,13267,1381260559,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:50:22.577500Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1733,-70.753165
22823,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:57.903500Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1743015,-70.75345
22824,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:30.070500Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1740535,-70.753385
22825,NoSidewalk,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:51:17.770333Z,,0,0,0,3,[549187e0-82c9-4014-a48d-31f18083d575],-34.1738276667,-70.753312
22826,NoSidewalk,7790,200046070,10,UV 8,2025-06-01T00:00Z,2025-09-12T23:23:12.313Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.186516,-70.75004
22860,Occlusion,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:43:52.401Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.17333,-70.75111
22861,Occlusion,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:43:07.784Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173256,-70.7515
22862,Occlusion,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:43:35.188500Z,,0,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.17329,-70.7512875
22863,Occlusion,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:43:49.220Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173306,-70.75116
22864,Occlusion,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:43:10.490Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173264,-70.751434
22865,SurfaceProblem,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:43:13.010Z,1,2,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173286,-70.7514
22866,SurfaceProblem,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:42:22.220Z,1,2,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.17326,-70.751686
22867,SurfaceProblem,8656,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:46:46.485Z,1,1,1,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173145,-70.7524
22868,SurfaceProblem,8656,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:46:54.240Z,1,1,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173325,-70.752335
22869,SurfaceProblem,8656,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:42:33.839Z,1,1,0,1,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173386,-70.75186
22870,SurfaceProblem,200,35070736,10,UV 8,2025-06-01T00:00Z,2025-10-19T11:14:53.695Z,2,1,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.175512,-70.74776
22871,SurfaceProblem,200,35070736,10,UV 8,2025-06-01T00:00Z,2025-10-17T18:10:39.626Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17559,-70.74787
22872,SurfaceProblem,187,35070732,10,UV 8,2025-05-01T00:00Z,2025-10-17T17:59:50.433Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17657,-70.74772
22873,SurfaceProblem,201,35070736,10,UV 8,2025-06-01T00:00Z,2025-11-07T14:38:24.796Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.174126,-70.74726
22874,SurfaceProblem,7790,200046070,10,UV 8,2024-05-16T00:00Z,2025-09-12T23:22:03.349500Z,2,2,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.186334,-70.749815
22875,SurfaceProblem,8999,560499316,10,UV 8,2023-05-01T00:00Z,2025-09-17T00:16:42.013Z,2,0,0,0,1,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.178802,-70.74955
22876,SurfaceProblem,11289,756827506,10,UV 8,2025-06-01T00:00Z,2025-09-17T00:17:53.772Z,3,2,0,0,1,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.178623,-70.74951
22877,SurfaceProblem,11289,756827506,10,UV 8,2025-06-01T00:00Z,2025-09-17T00:25:07.131Z,2,2,0,0,1,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.1783,-70.74927
22878,SurfaceProblem,5043,111831390,10,UV 8,2025-05-01T00:00Z,2025-10-19T11:29:36.179Z,2,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.178665,-70.745346
22879,SurfaceProblem,5043,111831390,10,UV 8,2025-05-01T00:00Z,2025-10-19T11:29:26.581Z,1,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17865,-70.74521
22880,SurfaceProblem,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:29:21.219Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.18047,-70.745817
22881,SurfaceProblem,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:30:29.789Z,2,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.180264,-70.746216
22882,SurfaceProblem,12494,1025610260,10,UV 8,2025-06-01T00:00Z,2025-09-07T13:15:48.523Z,,2,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.179794,-70.7451
22883,Obstacle,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:30:50.755Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.18018,-70.74638
22884,Obstacle,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:30:16.067Z,3,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.180233,-70.746254
22885,Obstacle,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:29:56.505Z,2,0,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1803855,-70.746113
22886,Obstacle,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:28:50.681Z,3,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.180435,-70.74583
22887,Obstacle,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:29:23.659Z,3,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.18046,-70.74598
22888,Obstacle,4092,111710988,10,UV 8,2025-06-01T00:00Z,2025-10-15T01:50:40.407Z,3,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180634,-70.74552
22889,Obstacle,11289,756827506,10,UV 8,2024-05-16T00:00Z,2025-09-17T00:16:49.320500Z,2,1,0,0,2,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.178641,-70.74955
22890,Obstacle,11289,756827506,10,UV 8,2025-06-01T00:00Z,2025-09-17T00:19:14.729Z,2,1,0,0,1,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.178383,-70.749306
22891,Obstacle,11289,756827506,10,UV 8,2025-06-01T00:00Z,2025-09-17T00:18:24.859Z,2,1,1,0,1,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.178497,-70.74936
22892,Obstacle,200,35070736,10,UV 8,2025-06-01T00:00Z,2025-10-17T18:10:31.611Z,3,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17552,-70.74776
22893,Obstacle,11289,756827506,10,UV 8,2025-06-01T00:00Z,2025-09-17T00:22:08.436500Z,2,3,1,0,2,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.1783335,-70.74926
22894,Obstacle,11289,756827506,10,UV 8,2023-05-01T00:00Z,2025-09-17T00:16:10.529Z,2,0,0,0,1,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.178654,-70.74955
22895,Obstacle,11289,756827506,10,UV 8,2025-06-01T00:00Z,2025-09-17T00:17:26.851Z,3,1,1,0,1,[4ae90b5f-6388-483c-ae6a-ff793165eb52],-34.1786,-70.74943
22896,Obstacle,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:30:42.610Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.180233,-70.74643
22897,Obstacle,8655,476440690,10,UV 8,2025-03-01T00:00Z,2025-09-05T16:43:58.446Z,3,1,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173325,-70.75101
22898,Other,201,35070736,10,UV 8,2023-05-01T00:00Z,2025-10-19T11:19:23.229Z,1,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.174046,-70.74731
22899,Other,8674,481736488,10,UV 8,2023-05-01T00:00Z,2025-10-19T11:18:52.647Z,1,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.173912,-70.747246
22900,NoCurbRamp,2398,68168444,10,UV 8,2019-04-02T12:00Z,2025-09-07T13:17:28.089500Z,2,5,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.179754,-70.74521
22901,NoCurbRamp,9008,560499327,10,UV 8,2025-05-01T00:00Z,2025-10-19T11:32:29.879Z,3,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17791,-70.74673
22902,NoCurbRamp,2398,68168444,10,UV 8,2013-02-01T00:00Z,2025-09-07T13:17:52.713Z,,2,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17983,-70.74526
22903,Crosswalk,12491,1025610260,10,UV 8,2025-06-01T00:00Z,2025-10-16T10:17:54.359Z,1,2,0,0,3,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1805186667,-70.7456766667
22904,Crosswalk,3070,94754041,10,UV 8,2025-05-01T00:00Z,2025-10-19T11:31:53.894Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17801,-70.74672
22905,Crosswalk,11635,854064166,10,UV 8,2025-05-16T12:00Z,2025-09-05T16:48:33.138Z,2,3,2,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.1731605,-70.752925
22906,Crosswalk,11637,854064169,10,UV 8,2023-05-01T00:00Z,2025-10-15T19:33:46.689Z,1,0,0,0,1,[01815c56-c781-406c-af8d-9095064b6a02],-34.173954,-70.74725
22907,Crosswalk,201,35070736,10,UV 8,2023-05-01T00:00Z,2025-10-19T11:19:30.264Z,1,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.174053,-70.74728
22908,Crosswalk,4092,111710988,10,UV 8,2025-06-01T00:00Z,2025-10-16T02:10:53.184500Z,2,1,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.1806185,-70.745635
22909,Crosswalk,9025,560501025,10,UV 8,2025-06-01T00:00Z,2025-10-16T02:11:44.818Z,1,4,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180607,-70.745745
22910,Crosswalk,7790,200046070,10,UV 8,2024-05-16T00:00Z,2025-09-12T23:22:11.523Z,2,2,0,0,2,[549187e0-82c9-4014-a48d-31f18083d575],-34.18634,-70.749822
22911,Crosswalk,7790,200046070,10,UV 8,2025-06-01T00:00Z,2025-09-12T23:23:31.837Z,1,2,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.186787,-70.74997
22912,Signal,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-17T16:09:49.149333Z,,0,0,0,3,"[14530b7d-682c-4398-a276-d56aa07a6cd7,e3849ac5-c5f5-4df4-ae85-5a09c753f458]",-34.1804746667,-70.7457553333
22913,Signal,11635,854064166,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:49:11.234Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173214,-70.75294
22914,Signal,8674,481736488,10,UV 8,2023-05-01T00:00Z,2025-10-19T11:18:32.226Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17389,-70.747314
22915,Signal,8993,560499310,10,UV 8,2025-06-01T00:00Z,2025-10-18T19:28:42.663Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.180546,-70.74579
22916,Signal,12491,1025610260,10,UV 8,2025-06-01T00:00Z,2025-10-17T02:30:43.556Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180458,-70.745705
22917,Signal,13270,1381260560,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:49:12.314Z,,0,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.173225,-70.75297
22918,Signal,13266,1381260558,10,UV 8,2025-05-01T00:00Z,2025-09-05T16:49:16.890Z,,1,0,0,1,[549187e0-82c9-4014-a48d-31f18083d575],-34.17312,-70.75293
22919,Signal,12491,1025610260,10,UV 8,2025-06-01T00:00Z,2025-10-17T02:31:14.627Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180515,-70.74561
22920,Signal,9025,560501025,10,UV 8,2025-06-01T00:00Z,2025-10-17T02:31:04.939Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.180637,-70.74565
22921,CurbRamp,11629,854063511,8,UV 2,2025-03-21T08:00Z,2025-10-17T16:02:10.934333Z,1,1,0,0,3,"[e3849ac5-c5f5-4df4-ae85-5a09c753f458,14530b7d-682c-4398-a276-d56aa07a6cd7]",-34.1746546667,-70.7429133333
22922,CurbRamp,8554,474052978,8,UV 2,2025-03-01T00:00Z,2025-10-17T02:48:15.511Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17483,-70.74313
22923,CurbRamp,12035,930854673,8,UV 2,2025-03-01T00:00Z,2025-10-17T02:47:45.135Z,1,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.174755,-70.74312
22924,CurbRamp,8485,465535373,8,UV 2,2025-03-01T00:00Z,2025-10-17T17:50:46.512Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.174995,-70.74186
22925,CurbRamp,8484,465534165,8,UV 2,2025-05-01T00:00Z,2025-10-19T12:10:12.037Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17565,-70.74224
22926,CurbRamp,8649,476440677,8,UV 2,2024-03-31T00:00Z,2025-10-16T04:48:19.136500Z,2,1,0,0,2,"[8fb405d9-7239-4939-a18f-c298c96d1989,14530b7d-682c-4398-a276-d56aa07a6cd7]",-34.1740495,-70.7471875
22927,CurbRamp,11634,854063845,8,UV 2,2025-05-01T00:00Z,2025-10-19T11:20:39.682Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.173927,-70.747154
22928,CurbRamp,11633,854063844,8,UV 2,2019-01-31T00:00Z,2025-10-12T22:50:07.686Z,2,1,0,0,2,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.1743795,-70.74567
22929,CurbRamp,8652,476440677,8,UV 2,2025-03-01T00:00Z,2025-10-12T22:51:42.181Z,3,1,0,0,2,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.1743185,-70.745865
22930,CurbRamp,4073,111710978,8,UV 2,2025-03-01T00:00Z,2025-10-12T22:10:56.234Z,3,1,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.174416,-70.74589
22931,CurbRamp,8509,474024022,8,UV 2,2025-03-01T00:00Z,2025-10-13T00:45:42.467Z,1,2,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.174633,-70.74435
22932,CurbRamp,11630,854063841,8,UV 2,2025-03-01T00:00Z,2025-10-13T00:40:20.028Z,1,2,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.174427,-70.74449
22933,CurbRamp,11634,854063845,8,UV 2,2024-04-30T12:00Z,2025-10-17T15:28:44.486750Z,1,4,0,0,4,"[01815c56-c781-406c-af8d-9095064b6a02,14530b7d-682c-4398-a276-d56aa07a6cd7]",-34.173917,-70.7471395
22934,CurbRamp,11630,854063841,8,UV 2,2019-01-31T00:00Z,2025-10-14T09:47:31.491Z,3,4,0,0,2,"[01815c56-c781-406c-af8d-9095064b6a02,8fb405d9-7239-4939-a18f-c298c96d1989]",-34.1742115,-70.745633
22935,CurbRamp,11634,854063845,8,UV 2,2025-03-01T00:00Z,2025-10-12T23:45:26.124Z,3,1,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17419,-70.74582
22936,CurbRamp,11628,854063510,8,UV 2,2025-03-31T12:00Z,2025-10-17T02:33:41.384Z,1,2,0,0,2,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17478,-70.742963
22937,CurbRamp,8553,474052973,8,UV 2,2025-03-01T00:00Z,2025-10-17T02:46:52.374Z,1,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17462,-70.7431
22938,CurbRamp,9004,560499319,8,UV 2,2025-05-01T00:00Z,2025-10-17T02:37:43.235Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17577,-70.74484
22939,CurbRamp,8509,474024022,8,UV 2,2025-03-01T00:00Z,2025-10-13T00:46:30.790Z,1,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.174686,-70.744385
22940,CurbRamp,9006,560499323,8,UV 2,2025-05-01T00:00Z,2025-10-17T17:56:59.659Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17433,-70.746544
22941,CurbRamp,4071,111710978,8,UV 2,2025-03-01T00:00Z,2025-10-12T22:15:15.439Z,2,1,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17419,-70.7468
22942,CurbRamp,8649,476440677,8,UV 2,2023-05-01T00:00Z,2025-10-19T11:19:38.065Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.174057,-70.747246
22943,CurbRamp,8991,560499308,8,UV 2,2025-06-01T00:00Z,2025-10-13T02:50:49.395Z,3,1,1,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.175423,-70.74683
22944,CurbRamp,9004,560499319,8,UV 2,2025-05-01T00:00Z,2025-10-17T02:37:33.972Z,1,1,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17577,-70.74484
22945,CurbRamp,8503,474023545,8,UV 2,2025-03-01T00:00Z,2025-10-13T02:35:39.331Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.175613,-70.74563
22946,CurbRamp,11633,854063844,8,UV 2,2019-01-31T00:00Z,2025-10-12T22:51:22.560500Z,3,2,0,0,2,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.174384,-70.745675
22947,CurbRamp,8508,474024022,8,UV 2,2025-03-01T00:00Z,2025-10-13T00:44:02.374Z,2,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17465,-70.74455
22948,CurbRamp,8508,474024022,8,UV 2,2025-03-01T00:00Z,2025-10-12T22:09:03.416Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17462,-70.74474
22949,CurbRamp,5041,111831390,8,UV 2,2025-05-01T00:00Z,2025-10-19T11:27:41.943Z,2,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.178997,-70.744675
22950,NoSidewalk,11767,896068353,8,UV 2,2023-05-01T00:00Z,2025-10-17T18:09:06.997Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17625,-70.74625
22951,NoSidewalk,8503,474023545,8,UV 2,2025-03-01T00:00Z,2025-10-13T02:37:47.840Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.175602,-70.74602
22952,NoSidewalk,198,35070736,8,UV 2,2025-06-01T00:00Z,2025-10-17T18:13:33.598Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17543,-70.747696
22953,NoSidewalk,11054,689265667,8,UV 2,2025-05-01T00:00Z,2025-10-19T11:17:31.902Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.175976,-70.747086
22954,NoSidewalk,11633,854063844,8,UV 2,2025-03-01T00:00Z,2025-10-13T00:15:53.826Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.174435,-70.74522
22955,NoSidewalk,11630,854063841,8,UV 2,2025-05-01T00:00Z,2025-10-12T22:18:52.495Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17425,-70.74528
22956,NoSidewalk,8652,476440677,8,UV 2,2025-03-01T00:00Z,2025-10-19T11:11:23.865Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.174244,-70.746346
22957,NoSidewalk,4026,111707248,8,UV 2,2025-06-01T00:00Z,2025-10-13T02:28:20.224Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17515,-70.74457
22958,NoSidewalk,96,35037904,8,UV 2,2025-06-01T00:00Z,2025-10-17T02:44:25.475Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.176346,-70.74534
22959,NoSidewalk,96,35037904,8,UV 2,2025-06-01T00:00Z,2025-10-17T02:44:11.148Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.176365,-70.74522
22960,NoSidewalk,96,35037904,8,UV 2,2025-06-01T00:00Z,2025-10-17T02:45:07.491Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.17632,-70.74547
22961,NoSidewalk,11766,896068352,8,UV 2,2023-05-01T00:00Z,2025-10-17T18:08:25.056Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.176304,-70.74623
22962,NoSidewalk,4026,111707248,8,UV 2,2025-06-01T00:00Z,2025-10-13T02:26:12.695Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.175133,-70.74455
22963,NoSidewalk,11633,854063844,8,UV 2,2025-03-01T00:00Z,2025-10-13T00:28:12.879Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17451,-70.74479
22964,NoSidewalk,11633,854063844,8,UV 2,2025-03-01T00:00Z,2025-10-13T00:17:29.238Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17444,-70.74522
22965,NoSidewalk,4026,111707248,8,UV 2,2025-06-01T00:00Z,2025-10-13T02:26:28.831Z,,0,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17513,-70.74455
22966,NoSidewalk,8477,465528694,8,UV 2,2025-05-01T00:00Z,2025-10-19T12:30:31.444Z,,0,0,0,1,[14530b7d-682c-4398-a276-d56aa07a6cd7],-34.176323,-70.74259
23155,SurfaceProblem,4032,111707252,8,UV 2,2025-05-01T00:00Z,2025-10-13T02:45:53.608Z,3,2,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17491,-70.746315
23156,SurfaceProblem,4032,111707252,8,UV 2,2025-05-01T00:00Z,2025-10-13T02:45:18.142Z,2,1,0,0,1,[8fb405d9-7239-4939-a18f-c298c96d1989],-34.17493,-70.74617
